"","bee.species","plant.species","max_prob","bee.names","plant.names"
"11172","55","60",0.4989,"Habropoda depressa","Crocanthemum scoparium"
"11173","55","61",0.2826,"Habropoda depressa","Convolvulus arvensis"
"11174","55","62",0.2776,"Habropoda depressa","Convolvulus simulans"
"11175","55","63",0.3311,"Habropoda depressa","Cucurbita foetidissima"
"11176","55","64",0.281,"Habropoda depressa","Croton setiger"
"11177","55","65",0.2771,"Habropoda depressa","Euphorbia maculata"
"11178","55","66",0.2792,"Habropoda depressa","Euphorbia misera"
"11179","55","67",0.2809,"Habropoda depressa","Euphorbia peplus"
"11180","55","68",0.497,"Habropoda depressa","Euphorbia spathulata"
"11181","55","69",0.332,"Habropoda depressa","Lotus corniculatus"
"11182","55","7",0.2791,"Habropoda depressa","Toxicodendron diversilobum"
"11183","55","70",0.3397,"Habropoda depressa","Lupinus arboreus"
"11184","55","71",0.159,"Habropoda depressa","Lupinus bicolor"
"11185","55","72",0.1574,"Habropoda depressa","Lupinus concinnus"
"11186","55","73",0.1561,"Habropoda depressa","Lupinus hirsutissimus"
"11187","55","74",0.1603,"Habropoda depressa","Lupinus microcarpus var. microcarpus"
"11188","55","75",1,"Habropoda depressa","Lupinus succulentus"
"11189","55","76",0.1602,"Habropoda depressa","Lupinus truncatus"
"11190","55","77",0.3362,"Habropoda depressa","Medicago polymorpha"
"11191","55","78",0.1616,"Habropoda depressa","Medicago sativa"
"11192","55","79",0.1607,"Habropoda depressa","Trifolium albopurpureum"
"11193","55","8",0.2736,"Habropoda depressa","Daucus pusillus"
"11194","55","80",0.1601,"Habropoda depressa","Trifolium ciliolatum"
"11195","55","81",0.1618,"Habropoda depressa","Trifolium depauperatum var. truncatum"
"11196","55","82",0.16,"Habropoda depressa","Trifolium fucatum"
"11197","55","83",0.1627,"Habropoda depressa","Trifolium gracilentum"
"11198","55","84",0.1593,"Habropoda depressa","Trifolium macraei"
"11199","55","85",0.1597,"Habropoda depressa","Trifolium microcephalum"
"11200","55","86",0.1618,"Habropoda depressa","Trifolium variegatum var. major"
"11201","55","87",0.1606,"Habropoda depressa","Trifolium willdenovii"
"11202","55","88",0.2752,"Habropoda depressa","Frankenia salina"
"11203","55","89",0.2771,"Habropoda depressa","Phacelia cicutaria var. hispida"
"11204","55","9",0.4966,"Habropoda depressa","Foeniculum vulgare"
"11205","55","90",0.2779,"Habropoda depressa","Phacelia distans"
"11206","55","91",0.2812,"Habropoda depressa","Phacelia grandiflora"
"11207","55","92",0.2732,"Habropoda depressa","Phacelia hubbyi"
"11208","55","93",0.2746,"Habropoda depressa","Phacelia ramosissima"
"11209","55","94",0.282,"Habropoda depressa","Phacelia viscida var. viscida"
"11210","55","95",0.1571,"Habropoda depressa","Marrubium vulgare"
"11211","55","96",0.1584,"Habropoda depressa","Salvia columbariae"
"11212","55","97",0.161,"Habropoda depressa","Salvia leucophylla"
"11213","55","98",1,"Habropoda depressa","Salvia mellifera"
"11214","55","99",0.1602,"Habropoda depressa","Stachys bullata"
"11215","56","1",0.0141,"Habropoda miserabilis","Carpobrotus chilensis"
"11216","56","10",0.0125,"Habropoda miserabilis","Asclepias fascicularis"
"11217","56","100",0.0043,"Habropoda miserabilis","Lythrum californicum"
"11218","56","101",0.0042,"Habropoda miserabilis","Lythrum hyssopifolia"
"11219","56","102",0.0046,"Habropoda miserabilis","Abronia maritima"
"11220","56","103",0.0045,"Habropoda miserabilis","Abronia umbellata var. umbellata"
"11221","56","104",0.0125,"Habropoda miserabilis","Clarkia davyi"
"11222","56","105",0.0122,"Habropoda miserabilis","Clarkia epilobioides"
"11223","56","106",0.0141,"Habropoda miserabilis","Clarkia purpurea subsp. quadrivulnera"
"11224","56","107",0.0041,"Habropoda miserabilis","Clarkia unguiculata"
"11225","56","108",0.0182,"Habropoda miserabilis","Oxalis californica"
"11226","56","109",0.0174,"Habropoda miserabilis","Oxalis corniculata"
"11227","56","11",0.0153,"Habropoda miserabilis","Achillea millefolium"
"11228","56","110",0.0173,"Habropoda miserabilis","Oxalis pes-caprae"
"11229","56","111",0.0506,"Habropoda miserabilis","Dendromecon harfordii"
"11230","56","112",0.0143,"Habropoda miserabilis","Eschscholzia californica"
"11231","56","113",0.0133,"Habropoda miserabilis","Eschscholzia ramosa"
"11232","56","114",0.0045,"Habropoda miserabilis","Keckiella cordifolia"
"11233","56","115",0.014,"Habropoda miserabilis","Ceanothus arboreus"
"11234","56","116",0.0152,"Habropoda miserabilis","Heteromeles arbutifolia"
"11235","56","117",0.0134,"Habropoda miserabilis","Rosa californica"
"11236","56","118",0.0048,"Habropoda miserabilis","Solanum douglasii"
"11237","56","119",0.0041,"Habropoda miserabilis","Solanum elaeagnifolium"
"11238","56","12",0.0146,"Habropoda miserabilis","Anthemis cotula"
"11239","56","120",0.0052,"Habropoda miserabilis","Solanum wallacei"
"11240","56","121",0.0146,"Habropoda miserabilis","Calochortus albus"
"11241","56","122",0.0143,"Habropoda miserabilis","Calochortus catalinae"
"11242","56","123",0.0478,"Habropoda miserabilis","Calochortus luteus"
"11243","56","124",0.015,"Habropoda miserabilis","Ceanothus megacarpus var. insularis"
"11244","56","125",0.0045,"Habropoda miserabilis","Lupinus albifrons var. albifrons"
"11245","56","126",0.0044,"Habropoda miserabilis","Raphanus raphanistrum"
"11246","56","13",0.0477,"Habropoda miserabilis","Centaurea benedicta"
"11247","56","14",0.0498,"Habropoda miserabilis","Centaurea melitensis"
"11248","56","15",0.0501,"Habropoda miserabilis","Centaurea solstitialis"
"11249","56","16",0.0144,"Habropoda miserabilis","Cichorium intybus"
"11250","56","17",0.0137,"Habropoda miserabilis","Cirsium brevistylum"
"11251","56","18",0.015,"Habropoda miserabilis","Cirsium occidentale var. californicum"
"11252","56","19",0.0157,"Habropoda miserabilis","Cirsium occidentale var. occidentale"
"11253","56","2",0.0501,"Habropoda miserabilis","Carpobrotus edulis"
"11254","56","20",0.014,"Habropoda miserabilis","Cirsium vulgare"
"11255","56","21",0.0139,"Habropoda miserabilis","Corethrogyne filaginifolia"
"11256","56","22",0.051,"Habropoda miserabilis","Encelia californica"
"11257","56","23",0.013,"Habropoda miserabilis","Erigeron bonariensis"
"11258","56","24",0.0145,"Habropoda miserabilis","Erigeron canadensis"
"11259","56","25",0.0145,"Habropoda miserabilis","Erigeron foliosus var. foliosus"
"11260","56","26",0.0151,"Habropoda miserabilis","Erigeron glaucus"
"11261","56","27",0,"Habropoda miserabilis","Erigeron sanctarum"
"11262","56","28",0.0138,"Habropoda miserabilis","Erigeron sumatrensis"
"11263","56","29",0.048,"Habropoda miserabilis","Glebionis coronaria"
"11264","56","3",0.0147,"Habropoda miserabilis","Mesembryanthemum crystallinum"
"11265","56","30",0.0509,"Habropoda miserabilis","Helianthus annuus"
"11266","56","31",0.0479,"Habropoda miserabilis","Helminthotheca echioides"
"11267","56","32",0.0481,"Habropoda miserabilis","Heterotheca grandiflora"
"11268","56","33",0.0501,"Habropoda miserabilis","Layia platyglossa"
"11269","56","34",0,"Habropoda miserabilis","Lepidospartum squamatum"
"11270","56","35",0.0127,"Habropoda miserabilis","Pseudognaphalium beneolens"
"11271","56","36",0.0137,"Habropoda miserabilis","Pseudognaphalium biolettii"
"11272","56","37",0.0155,"Habropoda miserabilis","Pseudognaphalium californicum"
"11273","56","38",0.0148,"Habropoda miserabilis","Pseudognaphalium luteoalbum"
"11274","56","39",0.0112,"Habropoda miserabilis","Pseudognaphalium microcephalum"
"11275","56","4",0.0134,"Habropoda miserabilis","Mesembryanthemum nodiflorum"
"11276","56","40",0.0137,"Habropoda miserabilis","Pseudognaphalium ramosissimum"
"11277","56","41",0.0509,"Habropoda miserabilis","Pseudognaphalium stramineum"
"11278","56","42",0.0516,"Habropoda miserabilis","Sonchus asper subsp. asper"
"11279","56","43",0.0498,"Habropoda miserabilis","Sonchus oleraceus"
"11280","56","44",0.0163,"Habropoda miserabilis","Stephanomeria cichoriacea"
"11281","56","45",0,"Habropoda miserabilis","Stephanomeria diegensis"
"11282","56","46",0.0143,"Habropoda miserabilis","Stephanomeria exigua ssp. coronaria"
"11283","56","47",0,"Habropoda miserabilis","Stephanomeria virgata subsp. virgata"
"11284","56","48",0.015,"Habropoda miserabilis","Symphyotrichum chilense"
"11285","56","49",0.013,"Habropoda miserabilis","Symphyotrichum subulatum"
"11286","56","5",0.0148,"Habropoda miserabilis","Rhus integrifolia"
"11287","56","50",0.0477,"Habropoda miserabilis","Venegasia carpesioides"
"11288","56","51",0.0489,"Habropoda miserabilis","Brassica nigra"
"11289","56","52",0.0503,"Habropoda miserabilis","Brassica rapa"
"11290","56","53",0.0128,"Habropoda miserabilis","Cakile maritima"
"11291","56","54",0.0184,"Habropoda miserabilis","Hirschfeldia incana"
"11292","56","55",0.0151,"Habropoda miserabilis","Cylindropuntia prolifera"
"11293","56","56",0.0488,"Habropoda miserabilis","Opuntia ficus-indica"
"11294","56","57",0.0495,"Habropoda miserabilis","Opuntia littoralis"
"11295","56","58",0.0503,"Habropoda miserabilis","Opuntia oricola"
"11296","56","59",0.0484,"Habropoda miserabilis","Crocanthemum greenei"
"11297","56","6",0.0136,"Habropoda miserabilis","Rhus ovata"
"11298","56","60",0.0499,"Habropoda miserabilis","Crocanthemum scoparium"
"11299","56","61",0.0148,"Habropoda miserabilis","Convolvulus arvensis"
"11300","56","62",0.0151,"Habropoda miserabilis","Convolvulus simulans"
"11301","56","63",0.017,"Habropoda miserabilis","Cucurbita foetidissima"
"11302","56","64",0.0144,"Habropoda miserabilis","Croton setiger"
"11303","56","65",0.0147,"Habropoda miserabilis","Euphorbia maculata"
"11304","56","66",0.0139,"Habropoda miserabilis","Euphorbia misera"
"11305","56","67",0.0147,"Habropoda miserabilis","Euphorbia peplus"
"11306","56","68",0.0461,"Habropoda miserabilis","Euphorbia spathulata"
"11307","56","69",0.0189,"Habropoda miserabilis","Lotus corniculatus"
"11308","56","7",0.0156,"Habropoda miserabilis","Toxicodendron diversilobum"
"11309","56","70",0.0181,"Habropoda miserabilis","Lupinus arboreus"
"11310","56","71",0.0039,"Habropoda miserabilis","Lupinus bicolor"
"11311","56","72",0.0042,"Habropoda miserabilis","Lupinus concinnus"
"11312","56","73",0.0046,"Habropoda miserabilis","Lupinus hirsutissimus"
"11313","56","74",0.0044,"Habropoda miserabilis","Lupinus microcarpus var. microcarpus"
"11314","56","75",0.0039,"Habropoda miserabilis","Lupinus succulentus"
"11315","56","76",0.005,"Habropoda miserabilis","Lupinus truncatus"
"11316","56","77",0.0191,"Habropoda miserabilis","Medicago polymorpha"
"11317","56","78",0.0049,"Habropoda miserabilis","Medicago sativa"
"11318","56","79",0.0047,"Habropoda miserabilis","Trifolium albopurpureum"
"11319","56","8",0.0147,"Habropoda miserabilis","Daucus pusillus"
"11320","56","80",0.0034,"Habropoda miserabilis","Trifolium ciliolatum"
"11321","56","81",0.0039,"Habropoda miserabilis","Trifolium depauperatum var. truncatum"
"11322","56","82",0.0041,"Habropoda miserabilis","Trifolium fucatum"
"11323","56","83",0.0048,"Habropoda miserabilis","Trifolium gracilentum"
"11324","56","84",0.0044,"Habropoda miserabilis","Trifolium macraei"
"11325","56","85",0.0035,"Habropoda miserabilis","Trifolium microcephalum"
"11326","56","86",0.0041,"Habropoda miserabilis","Trifolium variegatum var. major"
"11327","56","87",0.0034,"Habropoda miserabilis","Trifolium willdenovii"
"11328","56","88",0.0144,"Habropoda miserabilis","Frankenia salina"
"11329","56","89",0.0147,"Habropoda miserabilis","Phacelia cicutaria var. hispida"
"11330","56","9",0.0468,"Habropoda miserabilis","Foeniculum vulgare"
"11331","56","90",0.013,"Habropoda miserabilis","Phacelia distans"
"11332","56","91",0.0133,"Habropoda miserabilis","Phacelia grandiflora"
"11333","56","92",0.0144,"Habropoda miserabilis","Phacelia hubbyi"
"11334","56","93",0.0129,"Habropoda miserabilis","Phacelia ramosissima"
"11335","56","94",0.0143,"Habropoda miserabilis","Phacelia viscida var. viscida"
"11336","56","95",0.0039,"Habropoda miserabilis","Marrubium vulgare"
"11337","56","96",0.0038,"Habropoda miserabilis","Salvia columbariae"
"11338","56","97",0.005,"Habropoda miserabilis","Salvia leucophylla"
"11339","56","98",0.0042,"Habropoda miserabilis","Salvia mellifera"
"11340","56","99",0.0038,"Habropoda miserabilis","Stachys bullata"
"11341","57","1",0.0115,"Melecta separata","Carpobrotus chilensis"
"11342","57","10",0,"Melecta separata","Asclepias fascicularis"
"11343","57","100",0,"Melecta separata","Lythrum californicum"
"11344","57","101",0.0033,"Melecta separata","Lythrum hyssopifolia"
"11345","57","102",0.0034,"Melecta separata","Abronia maritima"
"11346","57","103",0.0039,"Melecta separata","Abronia umbellata var. umbellata"
"11347","57","104",0,"Melecta separata","Clarkia davyi"
"11348","57","105",0.0117,"Melecta separata","Clarkia epilobioides"
"11349","57","106",0.0123,"Melecta separata","Clarkia purpurea subsp. quadrivulnera"
"11350","57","107",0,"Melecta separata","Clarkia unguiculata"
"11351","57","108",0.0176,"Melecta separata","Oxalis californica"
"11352","57","109",0.0171,"Melecta separata","Oxalis corniculata"
"11353","57","11",0.0108,"Melecta separata","Achillea millefolium"
"11354","57","110",0.0178,"Melecta separata","Oxalis pes-caprae"
"11355","57","111",0.0446,"Melecta separata","Dendromecon harfordii"
"11356","57","112",0.0121,"Melecta separata","Eschscholzia californica"
"11357","57","113",0.0111,"Melecta separata","Eschscholzia ramosa"
"11358","57","114",0.003,"Melecta separata","Keckiella cordifolia"
"11359","57","115",0.0115,"Melecta separata","Ceanothus arboreus"
"11360","57","116",0,"Melecta separata","Heteromeles arbutifolia"
"11361","57","117",0,"Melecta separata","Rosa californica"
"11362","57","118",0.0033,"Melecta separata","Solanum douglasii"
"11363","57","119",0,"Melecta separata","Solanum elaeagnifolium"
"11364","57","12",0,"Melecta separata","Anthemis cotula"
"11365","57","120",0.0039,"Melecta separata","Solanum wallacei"
"11366","57","121",0.0106,"Melecta separata","Calochortus albus"
"11367","57","122",0.0115,"Melecta separata","Calochortus catalinae"
"11368","57","123",0,"Melecta separata","Calochortus luteus"
"11369","57","124",0.012,"Melecta separata","Ceanothus megacarpus var. insularis"
"11370","57","125",0.0023,"Melecta separata","Lupinus albifrons var. albifrons"
"11371","57","126",0.0037,"Melecta separata","Raphanus raphanistrum"
"11372","57","13",0.0451,"Melecta separata","Centaurea benedicta"
"11373","57","14",0.0425,"Melecta separata","Centaurea melitensis"
"11374","57","15",0.0446,"Melecta separata","Centaurea solstitialis"
"11375","57","16",0,"Melecta separata","Cichorium intybus"
"11376","57","17",0.0121,"Melecta separata","Cirsium brevistylum"
"11377","57","18",0,"Melecta separata","Cirsium occidentale var. californicum"
"11378","57","19",0,"Melecta separata","Cirsium occidentale var. occidentale"
"11379","57","2",0.044,"Melecta separata","Carpobrotus edulis"
"11380","57","20",0,"Melecta separata","Cirsium vulgare"
"11381","57","21",0,"Melecta separata","Corethrogyne filaginifolia"
"11382","57","22",0.0458,"Melecta separata","Encelia californica"
"11383","57","23",0,"Melecta separata","Erigeron bonariensis"
"11384","57","24",0,"Melecta separata","Erigeron canadensis"
"11385","57","25",0,"Melecta separata","Erigeron foliosus var. foliosus"
"11386","57","26",0.0119,"Melecta separata","Erigeron glaucus"
"11387","57","27",0,"Melecta separata","Erigeron sanctarum"
"11388","57","28",0,"Melecta separata","Erigeron sumatrensis"
"11389","57","29",0.0462,"Melecta separata","Glebionis coronaria"
"11390","57","3",0.0116,"Melecta separata","Mesembryanthemum crystallinum"
"11391","57","30",0,"Melecta separata","Helianthus annuus"
"11392","57","31",0,"Melecta separata","Helminthotheca echioides"
"11393","57","32",0.0472,"Melecta separata","Heterotheca grandiflora"
"11394","57","33",0.0443,"Melecta separata","Layia platyglossa"
"11395","57","34",0,"Melecta separata","Lepidospartum squamatum"
"11396","57","35",0,"Melecta separata","Pseudognaphalium beneolens"
"11397","57","36",0.013,"Melecta separata","Pseudognaphalium biolettii"
"11398","57","37",0.0129,"Melecta separata","Pseudognaphalium californicum"
"11399","57","38",0.0109,"Melecta separata","Pseudognaphalium luteoalbum"
"11400","57","39",0,"Melecta separata","Pseudognaphalium microcephalum"
"11401","57","4",0,"Melecta separata","Mesembryanthemum nodiflorum"
"11402","57","40",0,"Melecta separata","Pseudognaphalium ramosissimum"
"11403","57","41",0,"Melecta separata","Pseudognaphalium stramineum"
"11404","57","42",0.0451,"Melecta separata","Sonchus asper subsp. asper"
"11405","57","43",0.0455,"Melecta separata","Sonchus oleraceus"
"11406","57","44",0,"Melecta separata","Stephanomeria cichoriacea"
"11407","57","45",0,"Melecta separata","Stephanomeria diegensis"
"11408","57","46",0,"Melecta separata","Stephanomeria exigua ssp. coronaria"
"11409","57","47",0,"Melecta separata","Stephanomeria virgata subsp. virgata"
"11410","57","48",0,"Melecta separata","Symphyotrichum chilense"
"11411","57","49",0,"Melecta separata","Symphyotrichum subulatum"
"11412","57","5",0.0111,"Melecta separata","Rhus integrifolia"
"11413","57","50",0.0445,"Melecta separata","Venegasia carpesioides"
"11414","57","51",0.0423,"Melecta separata","Brassica nigra"
"11415","57","52",0.0459,"Melecta separata","Brassica rapa"
"11416","57","53",0.0113,"Melecta separata","Cakile maritima"
"11417","57","54",0.0171,"Melecta separata","Hirschfeldia incana"
"11418","57","55",0.0112,"Melecta separata","Cylindropuntia prolifera"
"11419","57","56",0,"Melecta separata","Opuntia ficus-indica"
"11420","57","57",0,"Melecta separata","Opuntia littoralis"
"11421","57","58",0.0435,"Melecta separata","Opuntia oricola"
"11422","57","59",0.0447,"Melecta separata","Crocanthemum greenei"
"11423","57","6",0.0117,"Melecta separata","Rhus ovata"
"11424","57","60",0.0447,"Melecta separata","Crocanthemum scoparium"
"11425","57","61",0.0103,"Melecta separata","Convolvulus arvensis"
"11426","57","62",0.0115,"Melecta separata","Convolvulus simulans"
"11427","57","63",0,"Melecta separata","Cucurbita foetidissima"
"11428","57","64",0,"Melecta separata","Croton setiger"
